Controller,Input,Set,Height,CentreX,Left Base,Right Base,Left Top,Right Top
5687,0,2,1,1000,486,0,207,0
5687,1,0,1,-30,0,26,0,14
5687,1,1,1,0,22,24,10,10
5687,1,2,1,30,24,0,13,0
5688,0,0,1,0,0,443,0,171
5688,0,1,1,500,367,373,174,133
5688,0,2,1,1000,438,0,220,0
5688,1,0,1,-30,0,23,0,12
5688,1,1,1,0,26,23,13,14
5688,1,2,1,30,25,0,11,0
5689,0,0,1,0,0,386,0,234
5689,0,1,1,500,403,388,154,224
5689,0,2,1,1000,366,0,289,0
5689,1,0,1,-30,0,25,0,9
5689,1,1,1,0,21,25,12,15
5689,1,2,1,30,22,0,14,0
5690,0,0,1,0,0,447,0,190
5690,0,1,1,500,401,436,159,180
5690,0,2,1,1000,383,0,164,0
5690,1,0,1,-30,0,21,0,9
5690,1,1,1,0,25,23,10,12
5690,1,2,1,30,25,0,12,0
5691,0,0,1,0,0,430,0,232
5691,0,1,1,500,330,419,232,244
5691,0,2,1,1000,434,0,213,0
5691,1,0,1,-30,0,23,0,10
5691,1,1,1,0,26,23,13,14
5691,1,2,1,30,25,0,11,0
5692,0,0,1,0,0,412,0,156
5692,0,1,1,500,365,359,188,234
5692,0,2,1,1000,416,0,216,0
5692,1,0,1,-30,0,22,0,12
5692,1,1,1,0,26,21,11,13
5692,1,2,1,30,25,0,11,0
5693,0,0,1,0,0,418,0,174
5693,0,1,1,500,445,380,152,177
5693,0,2,1,1000,405,0,180,0
5693,1,0,1,-30,0,24,0,9
5693,1,1,1,0,19,23,11,13
5693,1,2,1,30,24,0,8,0
5694,0,0,1,0,0,419,0,227
5694,0,1,1,500,365,385,200,200
5694,0,2,1,1000,380,0,227,0
5694,1,0,1,-30,0,24,0,9
5694,1,1,1,0,21,21,11,13
5694,1,2,1,30,24,0,14,0
5695,0,0,1,0,0,424,0,201
5695,0,1,1,500,402,418,177,182
5695,0,2,1,1000,409,0,271,0
5695,1,0,1,-30,0,24,0,9
5695,1,1,1,0,21,21,12,14
5695,1,2,1,30,24,0,12,0
5696,0,0,1,0,0,424,0,201
5696,0,1,1,500,402,418,177,182
5696,0,2,1,1000,409,0,234,0
5696,1,0,1,-30,0,21,0,11
5696,1,1,1,0,24,21,12,12
5696,1,2,1,30,26,0,14,0
5697,0,0,1,0,0,358,0,234
5697,0,1,1,500,396,395,154,224
5697,0,2,1,1000,361,0,232,0
5697,1,0,1,-30,0,26,0,12
5697,1,1,1,0,23,26,14,9
5697,1,2,1,30,24,0,10,0
5698,0,0,1,0,0,419,0,222
5698,0,1,1,500,365,385,200,200
5698,0,2,1,1000,387,0,227,0
5698,1,0,1,-30,0,24,0,13
5698,1,1,1,0,26,25,12,11
5698,1,2,1,30,25,0,14,0
5699,0,0,1,0,0,445,0,173
5699,0,1,1,500,402,362,159,185
5699,0,2,1,1000,417,0,238,0
5699,1,0,1,-30,0,24,0,14
5699,1,1,1,0,26,25,12,11
5699,1,2,1,30,25,0,14,0
5700,0,0,1,0,0,419,0,222
5700,0,1,1,500,365,385,200,200
5700,0,2,1,1000,387,0,227,0
5700,1,0,1,-30,0,21,0,9
5700,1,1,1,0,25,21,14,10
5700,1,2,1,30,26,0,10,0
5701,0,0,1,0,0,412,0,143
5701,0,1,1,500,361,355,195,241
5701,0,2,1,1000,416,0,216,0
5701,1,0,1,-30,0,24,0,9
5701,1,1,1,0,21,21,12,14
5701,1,2,1,30,26,0,12,0
5702,0,0,1,0,0,419,0,222
5702,0,1,1,500,400,350,200,200
5702,0,2,1,1000,387,0,198,0
5702,1,0,1,-30,0,24,0,9
5702,1,1,1,0,21,21,12,14
5702,1,2,1,30,24,0,12,0
5703,0,0,1,0,0,440,0,227
5703,0,1,1,500,427,445,251,201
5703,0,2,1,1000,441,0,229,0
5703,1,0,1,-30,0,22,0,10
5703,1,1,1,0,24,19,11,13
5703,1,2,1,30,26,0,11,0
5704,0,0,1,0,0,367,0,255
5704,0,1,1,500,419,429,185,178
5704,0,2,1,1000,366,0,104,0
5704,1,0,1,-30,0,22,0,10
5704,1,1,1,0,26,21,11,13
5704,1,2,1,30,25,0,11,0
5705,0,0,1,0,0,383,0,123
5705,0,1,1,500,375,437,159,232
5705,0,2,1,1000,425,0,254,0
5705,1,0,1,-30,0,22,0,11
5705,1,1,1,0,21,22,14,14
5705,1,2,1,30,23,0,13,0
5706,0,0,1,0,0,407,0,179
5706,0,1,1,500,408,425,126,185
5706,0,2,1,1000,340,0,208,0
5706,1,0,1,-30,0,24,0,9
5706,1,1,1,0,21,21,14,16
5706,1,2,1,30,24,0,12,0
5707,0,0,1,0,0,344,0,226
5707,0,1,1,500,364,401,154,189
5707,0,2,1,1000,432,0,229,0
5707,1,0,1,-30,0,24,0,9
5707,1,1,1,0,21,21,12,14
5707,1,2,1,30,24,0,12,0
5708,0,0,1,0,0,407,0,184
5708,0,1,1,500,408,425,109,202
5708,0,2,1,1000,371,0,228,0
5708,1,0,1,-30,0,24,0,9
5708,1,1,1,0,25,23,10,12
5708,1,2,1,30,24,0,11,0
5709,0,0,1,0,0,383,0,162
5709,0,1,1,500,375,437,159,232
5709,0,2,1,1000,413,0,254,0
5709,1,0,1,-30,0,25,0,11
5709,1,1,1,0,21,25,13,14
5709,1,2,1,30,22,0,14,0
5710,0,0,1,0,0,367,0,160
5710,0,1,1,500,351,352,192,158
5710,0,2,1,1000,461,0,238,0
5710,1,0,1,-30,0,23,0,9
5710,1,1,1,0,23,24,13,11
5710,1,2,1,30,23,0,8,0
5711,0,0,1,0,0,367,0,160
5711,0,1,1,500,351,352,192,158
5711,0,2,1,1000,461,0,248,0
5711,1,0,1,-30,0,24,0,10
5711,1,1,1,0,23,26,14,9
5711,1,2,1,30,24,0,10,0
5712,0,0,1,0,0,414,0,257
5712,0,1,1,500,354,396,200,200
5712,0,2,1,1000,387,0,227,0
5712,1,0,1,-30,0,23,0,13
5712,1,1,1,0,24,21,9,11
5712,1,2,1,30,23,0,10,0
5713,0,0,1,0,0,356,0,170
5713,0,1,1,500,359,375,221,194
5713,0,2,1,1000,418,0,195,0
5713,1,0,1,-30,0,24,0,9
5713,1,1,1,0,21,21,12,14
5713,1,2,1,30,24,0,12,0
5714,0,0,1,0,0,356,0,170
5714,0,1,1,500,359,375,221,194
5714,0,2,1,1000,418,0,195,0
5714,1,0,1,-30,0,26,0,11
5714,1,1,1,0,24,26,9,14
5714,1,2,1,30,24,0,13,0
5715,0,0,1,0,0,382,0,178
5715,0,1,1,500,385,425,154,239
5715,0,2,1,1000,374,0,239,0
5715,1,0,1,-30,0,22,0,10
5715,1,1,1,0,23,22,9,11
5715,1,2,1,30,25,0,10,0
5716,0,0,1,0,0,382,0,197
5716,0,1,1,500,385,425,154,239
5716,0,2,1,1000,374,0,242,0
5716,1,0,1,-30,0,21,0,11
5716,1,1,1,0,21,25,11,9
5716,1,2,1,30,26,0,13,0
5717,0,0,1,0,0,390,0,228
5717,0,1,1,500,380,425,175,175
5717,0,2,1,1000,406,0,195,0
5717,1,0,1,-30,0,23,0,13
5717,1,1,1,0,22,24,9,9
5717,1,2,1,30,23,0,14,0
5718,0,0,1,0,0,390,0,228
5718,0,1,1,500,380,425,175,175
5718,0,2,1,1000,404,0,195,0
5718,1,0,1,-30,0,25,0,12
5718,1,1,1,0,26,23,13,14
5718,1,2,1,30,24,0,11,0
5719,0,0,1,0,0,412,0,204
5719,0,1,1,500,412,425,218,218
5719,0,2,1,1000,355,0,214,0
5719,1,0,1,-30,0,21,0,10
5719,1,1,1,0,23,26,9,9
5719,1,2,1,30,24,0,11,0
5720,0,0,1,0,0,447,0,190
5720,0,1,1,500,401,436,159,180
5720,0,2,1,1000,383,0,164,0
5720,1,0,1,-30,0,23,0,13
5720,1,1,1,0,24,21,9,11
5720,1,2,1,30,23,0,10,0
5721,0,0,1,0,0,391,0,222
5721,0,1,1,500,365,385,200,200
5721,0,2,1,1000,387,0,227,0
5721,1,0,1,-30,0,24,0,9
5721,1,1,1,0,19,19,12,14
5721,1,2,1,30,24,0,12,0
5722,0,0,1,0,0,415,0,169
5722,0,1,1,500,417,375,152,155
5722,0,2,1,1000,435,0,196,0
5722,1,0,1,-30,0,25,0,9
5722,1,1,1,0,21,21,10,11
5722,1,2,1,30,22,0,13,0
5723,0,0,1,0,0,391,0,208
5723,0,1,1,500,359,409,204,220
5723,0,2,1,1000,462,0,255,0
5723,1,0,1,-30,0,26,0,11
5723,1,1,1,0,26,26,9,10
5723,1,2,1,30,26,0,11,0
5724,0,0,1,0,0,404,0,201
5724,0,1,1,500,360,439,189,192
5724,0,2,1,1000,431,0,213,0
5724,1,0,1,-30,0,23,0,13
5724,1,1,1,0,22,24,11,11
5724,1,2,1,30,23,0,14,0
5725,0,0,1,0,0,361,0,151
5725,0,1,1,500,362,373,174,280
5725,0,2,1,1000,396,0,220,0
5725,1,0,1,-30,0,23,0,9
5725,1,1,1,0,21,21,12,14
5725,1,2,1,30,24,0,12,0
5726,0,0,1,0,0,386,0,207
5726,0,1,1,500,432,417,225,198
5726,0,2,1,1000,410,0,224,0
5726,1,0,1,-30,0,24,0,9
5726,1,1,1,0,21,21,12,14
5726,1,2,1,30,24,0,12,0
5727,0,0,1,0,0,407,0,179
5727,0,1,1,500,408,425,130,181
5727,0,2,1,1000,340,0,208,0
5727,1,0,1,-30,0,24,0,9
5727,1,1,1,0,25,23,11,11
5727,1,2,1,30,24,0,12,0
5728,0,0,1,0,0,407,0,184
5728,0,1,1,500,408,425,126,185
5728,0,2,1,1000,343,0,166,0
5728,1,0,1,-30,0,24,0,9
5728,1,1,1,0,25,23,11,11
5728,1,2,1,30,24,0,12,0
5729,0,0,1,0,0,419,0,222
5729,0,1,1,500,331,419,200,200
5729,0,2,1,1000,387,0,182,0
5729,1,0,1,-30,0,24,0,9
5729,1,1,1,0,21,21,12,14
5729,1,2,1,30,24,0,12,0
5730,0,0,1,0,0,443,0,171
5730,0,1,1,500,367,373,216,175
5730,0,2,1,1000,438,0,220,0
5730,1,0,1,-30,0,24,0,10
5730,1,1,1,0,21,25,13,11
5730,1,2,1,30,25,0,10,0
5731,0,0,1,0,0,366,0,161
5731,0,1,1,500,379,421,246,183
5731,0,2,1,1000,377,0,225,0
5731,1,0,1,-30,0,24,0,10
5731,1,1,1,0,21,25,15,9
5731,1,2,1,30,25,0,12,0
5732,0,0,1,0,0,360,0,151
5732,0,1,1,500,361,387,188,220
5732,0,2,1,1000,441,0,153,0
5732,1,0,1,-30,0,24,0,13
5732,1,1,1,0,24,26,9,11
5732,1,2,1,30,24,0,14,0
5733,0,0,1,0,0,443,0,187
5733,0,1,1,500,384,429,176,247
5733,0,2,1,1000,371,0,248,0
5733,1,0,1,-30,0,23,0,14
5733,1,1,1,0,25,23,10,12
5733,1,2,1,30,22,0,11,0
5734,0,0,1,0,0,424,0,214
5734,0,1,1,500,411,376,218,168
5734,0,2,1,1000,359,0,185,0
5734,1,0,1,-30,0,24,0,11
5734,1,1,1,0,25,22,14,10
5734,1,2,1,30,21,0,9,0
5735,0,0,1,0,0,419,0,203
5735,0,1,1,500,365,385,200,200
5735,0,2,1,1000,387,0,227,0
5735,1,0,1,-30,0,21,0,9
5735,1,1,1,0,25,23,10,12
5735,1,2,1,30,25,0,12,0
5736,0,0,1,0,0,362,0,185
5736,0,1,1,500,421,401,197,225
5736,0,2,1,1000,325,0,242,0
5736,1,0,1,-30,0,21,0,8
5736,1,1,1,0,26,26,11,11
5736,1,2,1,30,25,0,8,0
5737,0,0,1,0,0,361,0,195
5737,0,1,1,500,362,373,238,282
5737,0,2,1,1000,396,0,220,0
5737,1,0,1,-30,0,24,0,10
5737,1,1,1,0,23,21,13,11
5737,1,2,1,30,24,0,9,0
5738,0,0,1,0,0,407,0,179
5738,0,1,1,500,408,425,126,185
5738,0,2,1,1000,340,0,208,0
5738,1,0,1,-30,0,22,0,10
5738,1,1,1,0,26,21,11,13
5738,1,2,1,30,25,0,11,0
5739,0,0,1,0,0,353,0,224
5739,0,1,1,500,370,432,174,204
5739,0,2,1,1000,353,0,120,0
5739,1,0,1,-30,0,26,0,10
5739,1,1,1,0,21,25,11,13
5739,1,2,1,30,25,0,14,0
5740,0,0,1,0,0,353,0,224
5740,0,1,1,500,370,432,174,204
5740,0,2,1,1000,353,0,152,0
5740,1,0,1,-30,0,25,0,10
5740,1,1,1,0,25,22,10,10
5740,1,2,1,30,26,0,10,0
5741,0,0,1,0,0,447,0,153
5741,0,1,1,500,401,436,159,180
5741,0,2,1,1000,383,0,151,0
5741,1,0,1,-30,0,26,0,11
5741,1,1,1,0,21,21,12,14
5741,1,2,1,30,25,0,10,0
5742,0,0,1,0,0,430,0,169
5742,0,1,1,500,375,354,202,245
5742,0,2,1,1000,410,0,210,0
5742,1,0,1,-30,0,21,0,13
5742,1,1,1,0,24,27,14,9
5742,1,2,1,30,24,0,13,0
5743,0,0,1,0,0,443,0,179
5743,0,1,1,500,426,391,198,163
5743,0,2,1,1000,435,0,198,0
5743,1,0,1,-30,0,21,0,9
5743,1,1,1,0,23,21,15,13
5743,1,2,1,30,23,0,9,0
5744,0,0,1,0,0,407,0,179
5744,0,1,1,500,408,425,146,205
5744,0,2,1,1000,340,0,169,0
5744,1,0,1,-30,0,24,0,9
5744,1,1,1,0,19,19,12,14
5744,1,2,1,30,24,0,12,0
5745,0,0,1,0,0,482,0,224
5745,0,1,1,500,366,390,203,163
5745,0,2,1,1000,442,0,154,0
5745,1,0,1,-30,0,25,0,10
5745,1,1,1,0,23,24,12,13
5745,1,2,1,30,26,0,13,0
5746,0,0,1,0,0,350,0,210
5746,0,1,1,500,421,362,229,182
5746,0,2,1,1000,443,0,246,0
5746,1,0,1,-30,0,24,0,9
5746,1,1,1,0,21,21,12,14
5746,1,2,1,30,26,0,12,0
5747,0,0,1,0,0,407,0,184
5747,0,1,1,500,408,425,126,185
5747,0,2,1,1000,343,0,208,0
5747,1,0,1,-30,0,24,0,11
5747,1,1,1,0,21,21,12,14
5747,1,2,1,30,26,0,12,0
5748,0,0,1,0,0,419,0,178
5748,0,1,1,500,365,385,200,200
5748,0,2,1,1000,387,0,227,0
5748,1,0,1,-30,0,26,0,9
5748,1,1,1,0,21,21,12,14
5748,1,2,1,30,24,0,12,0
5749,0,0,1,0,0,419,0,198
5749,0,1,1,500,365,385,200,200
5749,0,2,1,1000,387,0,227,0
5749,1,0,1,-30,0,24,0,9
5749,1,1,1,0,21,21,12,14
5749,1,2,1,30,24,0,12,0
5750,0,0,1,0,0,412,0,156
5750,0,1,1,500,386,338,188,234
5750,0,2,1,1000,408,0,216,0
5750,1,0,1,-30,0,25,0,13
5750,1,1,1,0,25,22,10,12
5750,1,2,1,30,26,0,10,0
5751,0,0,1,0,0,419,0,227
5751,0,1,1,500,365,385,243,243
5751,0,2,1,1000,387,0,227,0
5751,1,0,1,-30,0,24,0,9
5751,1,1,1,0,21,21,12,14
5751,1,2,1,30,24,0,12,0
5752,0,0,1,0,0,407,0,199
5752,0,1,1,500,405,428,126,185
5752,0,2,1,1000,340,0,208,0
5752,1,0,1,-30,0,24,0,9
5752,1,1,1,0,21,21,12,14
5752,1,2,1,30,22,0,12,0
5753,0,0,1,0,0,399,0,185
5753,0,1,1,500,395,427,275,185
5753,0,2,1,1000,408,0,198,0
5753,1,0,1,-30,0,22,0,10
5753,1,1,1,0,25,23,11,11
5753,1,2,1,30,25,0,9,0
5754,0,0,1,0,0,415,0,212
5754,0,1,1,500,392,337,202,245
5754,0,2,1,1000,410,0,208,0
5754,1,0,1,-30,0,22,0,10
5754,1,1,1,0,24,22,11,11
5754,1,2,1,30,25,0,9,0
5755,0,0,1,0,0,419,0,227
5755,0,1,1,500,365,385,200,200
5755,0,2,1,1000,387,0,227,0
5755,1,0,1,-30,0,24,0,9
5755,1,1,1,0,21,21,13,15
5755,1,2,1,30,24,0,10,0
5756,0,0,1,0,0,415,0,212
5756,0,1,1,500,375,354,202,245
5756,0,2,1,1000,410,0,208,0
5756,1,0,1,-30,0,24,0,9
5756,1,1,1,0,23,23,12,14
5756,1,2,1,30,24,0,12,0
5757,0,0,1,0,0,403,0,174
5757,0,1,1,500,394,369,241,216
5757,0,2,1,1000,412,0,227,0
5757,1,0,1,-30,0,22,0,14
5757,1,1,1,0,24,21,13,13
5757,1,2,1,30,25,0,11,0
5758,0,0,1,0,0,384,0,169
5758,0,1,1,500,387,430,161,150
5758,0,2,1,1000,417,0,237,0
5758,1,0,1,-30,0,22,0,14
5758,1,1,1,0,24,21,13,13
5758,1,2,1,30,25,0,10,0
5759,0,0,1,0,0,407,0,184
5759,0,1,1,500,408,425,126,185
5759,0,2,1,1000,371,0,222,0
5759,1,0,1,-30,0,24,0,9
5759,1,1,1,0,21,21,12,14
5759,1,2,1,30,24,0,12,0
5760,0,0,1,0,0,356,0,170
5760,0,1,1,500,359,375,221,194
5760,0,2,1,1000,418,0,195,0
5760,1,0,1,-30,0,24,0,12
5760,1,1,1,0,26,21,12,10
5760,1,2,1,30,25,0,12,0
5761,0,0,1,0,0,419,0,247
5761,0,1,1,500,432,417,225,198
5761,0,2,1,1000,410,0,224,0
5761,1,0,1,-30,0,22,0,10
5761,1,1,1,0,21,23,9,13
5761,1,2,1,30,23,0,14,0
5762,0,0,1,0,0,412,0,201
5762,0,1,1,500,365,359,188,234
5762,0,2,1,1000,435,0,195,0
5762,1,0,1,-30,0,24,0,9
5762,1,1,1,0,21,21,12,14
5762,1,2,1,30,24,0,12,0
5763,0,0,1,0,0,430,0,184
5763,0,1,1,500,441,371,216,236
5763,0,2,1,1000,430,0,232,0
5763,1,0,1,-30,0,24,0,9
5763,1,1,1,0,21,21,12,14
5763,1,2,1,30,24,0,12,0
5764,0,0,1,0,0,430,0,184
5764,0,1,1,500,441,371,216,236
5764,0,2,1,1000,430,0,232,0
5764,1,0,1,-30,0,26,0,10
5764,1,1,1,0,25,22,11,9
5764,1,2,1,30,26,0,10,0
5765,0,0,1,0,0,419,0,222
5765,0,1,1,500,365,385,200,200
5765,0,2,1,1000,387,0,227,0
5765,1,0,1,-30,0,24,0,9
5765,1,1,1,0,21,21,12,14
5765,1,2,1,30,24,0,12,0
5766,0,0,1,0,0,421,0,174
5766,0,1,1,500,387,376,198,173
5766,0,2,1,1000,412,0,227,0
5766,1,0,1,-30,0,24,0,16
5766,1,1,1,0,26,25,12,11
5766,1,2,1,30,25,0,14,0
5767,0,0,1,0,0,357,0,126
5767,0,1,1,500,419,356,164,213
5767,0,2,1,1000,382,0,150,0
5767,1,0,1,-30,0,22,0,11
5767,1,1,1,0,26,21,11,13
5767,1,2,1,30,25,0,11,0
5768,0,0,1,0,0,401,0,150
5768,0,1,1,500,408,360,199,234
5768,0,2,1,1000,351,0,201,0
5768,1,0,1,-30,0,22,0,11
5768,1,1,1,0,26,21,11,13
5768,1,2,1,30,25,0,11,0
5769,0,0,1,0,0,419,0,222
5769,0,1,1,500,365,385,200,200
5769,0,2,1,1000,387,0,227,0
5769,1,0,1,-30,0,24,0,11
5769,1,1,1,0,26,21,12,14
5769,1,2,1,30,25,0,10,0
5770,0,0,1,0,0,357,0,191
5770,0,1,1,500,402,375,207,219
5770,0,2,1,1000,422,0,157,0
5770,1,0,1,-30,0,22,0,11
5770,1,1,1,0,26,21,11,13
5770,1,2,1,30,25,0,11,0
5771,0,0,1,0,0,388,0,217
5771,0,1,1,500,417,400,224,197
5771,0,2,1,1000,399,0,151,0
5771,1,0,1,-30,0,21,0,13
5771,1,1,1,0,26,22,13,12
5771,1,2,1,30,26,0,11,0
5772,0,0,1,0,0,438,0,249
5772,0,1,1,500,389,368,247,152
5772,0,2,1,1000,368,0,156,0
5772,1,0,1,-30,0,22,0,11
5772,1,1,1,0,23,20,14,14
5772,1,2,1,30,25,0,15,0
5773,0,0,1,0,0,415,0,169
5773,0,1,1,500,375,354,202,245
5773,0,2,1,1000,410,0,174,0
5773,1,0,1,-30,0,24,0,13
5773,1,1,1,0,22,22,10,10
5773,1,2,1,30,27,0,12,0
5774,0,0,1,0,0,381,0,156
5774,0,1,1,500,365,359,188,234
5774,0,2,1,1000,435,0,216,0
5774,1,0,1,-30,0,25,0,9
5774,1,1,1,0,21,21,12,9
5774,1,2,1,30,25,0,11,0
5775,0,0,1,0,0,361,0,195
5775,0,1,1,500,362,373,238,282
5775,0,2,1,1000,396,0,252,0
5775,1,0,1,-30,0,24,0,13
5775,1,1,1,0,22,22,10,10
5775,1,2,1,30,27,0,12,0
5776,0,0,1,0,0,403,0,211
5776,0,1,1,500,387,376,241,216
5776,0,2,1,1000,412,0,250,0
5776,1,0,1,-30,0,25,0,13
5776,1,1,1,0,25,24,12,12
5776,1,2,1,30,25,0,9,0
5777,0,0,1,0,0,407,0,179
5777,0,1,1,500,408,425,126,185
5777,0,2,1,1000,371,0,208,0
5777,1,0,1,-30,0,24,0,9
5777,1,1,1,0,21,21,12,14
5777,1,2,1,30,24,0,12,0
5778,0,0,1,0,0,407,0,139
5778,0,1,1,500,408,425,126,185
5778,0,2,1,1000,343,0,208,0
5778,1,0,1,-30,0,24,0,9
5778,1,1,1,0,21,21,12,14
5778,1,2,1,30,24,0,12,0
5779,0,0,1,0,0,362,0,185
5779,0,1,1,500,407,415,197,225
5779,0,2,1,1000,325,0,242,0
5779,1,0,1,-30,0,24,0,9
5779,1,1,1,0,19,19,12,14
5779,1,2,1,30,24,0,12,0
5780,0,0,1,0,0,447,0,190
5780,0,1,1,500,401,436,159,180
5780,0,2,1,1000,383,0,164,0
5780,1,0,1,-30,0,22,0,12
5780,1,1,1,0,27,22,13,10
5780,1,2,1,30,26,0,11,0
5781,0,0,1,0,0,362,0,185
5781,0,1,1,500,407,415,197,225
5781,0,2,1,1000,325,0,242,0
5781,1,0,1,-30,0,21,0,10
5781,1,1,1,0,21,24,9,11
5781,1,2,1,30,22,0,10,0
5782,0,0,1,0,0,387,0,204
5782,0,1,1,500,412,425,218,218
5782,0,2,1,1000,355,0,214,0
5782,1,0,1,-30,0,22,0,10
5782,1,1,1,0,20,23,9,11
5782,1,2,1,30,24,0,10,0
5783,0,0,1,0,0,435,0,163
5783,0,1,1,500,437,397,159,185
5783,0,2,1,1000,417,0,238,0
5783,1,0,1,-30,0,22,0,10
5783,1,1,1,0,25,23,13,10
5783,1,2,1,30,23,0,14,0
5784,0,0,1,0,0,447,0,190
5784,0,1,1,500,401,436,198,219
5784,0,2,1,1000,383,0,164,0
5784,1,0,1,-30,0,25,0,13
5784,1,1,1,0,23,22,13,10
5784,1,2,1,30,22,0,13,0
5785,0,0,1,0,0,369,0,159
5785,0,1,1,500,354,399,176,246
5785,0,2,1,1000,382,0,182,0
5785,1,0,1,-30,0,25,0,13
5785,1,1,1,0,23,22,9,14
5785,1,2,1,30,26,0,12,0
5786,0,0,1,0,0,357,0,230
5786,0,1,1,500,383,356,207,219
5786,0,2,1,1000,427,0,157,0
5786,1,0,1,-30,0,25,0,11
5786,1,1,1,0,25,21,12,13
5786,1,2,1,30,25,0,7,0
5787,0,0,1,0,0,354,0,150
5787,0,1,1,500,414,442,187,219
5787,0,2,1,1000,366,0,247,0
5787,1,0,1,-30,0,22,0,10
5787,1,1,1,0,26,21,11,13
5787,1,2,1,30,25,0,11,0
5788,0,0,1,0,0,412,0,156
5788,0,1,1,500,365,359,188,234
5788,0,2,1,1000,392,0,216,0
5788,1,0,1,-30,0,20,0,11
5788,1,1,1,0,26,25,10,11
5788,1,2,1,30,26,0,14,0
5789,0,0,1,0,0,360,0,151
5789,0,1,1,500,361,387,188,220
5789,0,2,1,1000,450,0,153,0
5789,1,0,1,-30,0,21,0,9
5789,1,1,1,0,26,25,10,11
5789,1,2,1,30,26,0,14,0
5790,0,0,1,0,0,412,0,156
5790,0,1,1,500,365,359,188,234
5790,0,2,1,1000,435,0,216,0
5790,1,0,1,-30,0,24,0,9
5790,1,1,1,0,21,21,11,13
5790,1,2,1,30,24,0,11,0
5791,0,0,1,0,0,365,0,204
5791,0,1,1,500,412,425,218,218
5791,0,2,1,1000,355,0,214,0
5791,1,0,1,-30,0,26,0,9
5791,1,1,1,0,23,24,9,10
5791,1,2,1,30,25,0,14,0
5792,0,0,1,0,0,360,0,151
5792,0,1,1,500,361,387,188,220
5792,0,2,1,1000,441,0,153,0
5792,1,0,1,-30,0,26,0,9
5792,1,1,1,0,23,24,9,10
5792,1,2,1,30,25,0,14,0
5793,0,0,1,0,0,397,0,249
5793,0,1,1,500,389,368,247,152
5793,0,2,1,1000,368,0,128,0
5793,1,0,1,-30,0,24,0,13
5793,1,1,1,0,22,22,9,11
5793,1,2,1,30,25,0,12,0
5794,0,0,1,0,0,386,0,191
5794,0,1,1,500,395,384,199,223
5794,0,2,1,1000,353,0,207,0
5794,1,0,1,-30,0,23,0,13
5794,1,1,1,0,21,26,14,12
5794,1,2,1,30,20,0,11,0
5795,0,0,1,0,0,412,0,112
5795,0,1,1,500,365,359,188,234
5795,0,2,1,1000,435,0,216,0
5795,1,0,1,-30,0,24,0,9
5795,1,1,1,0,21,21,12,14
5795,1,2,1,30,24,0,12,0
5796,0,0,1,0,0,403,0,174
5796,0,1,1,500,387,376,221,236
5796,0,2,1,1000,412,0,240,0
5796,1,0,1,-30,0,22,0,10
5796,1,1,1,0,24,25,12,11
5796,1,2,1,30,23,0,11,0
5797,0,0,1,0,0,415,0,169
5797,0,1,1,500,375,354,202,245
5797,0,2,1,1000,410,0,208,0
5797,1,0,1,-30,0,24,0,10
5797,1,1,1,0,21,23,9,13
5797,1,2,1,30,23,0,14,0
5798,0,0,1,0,0,403,0,174
5798,0,1,1,500,387,376,241,216
5798,0,2,1,1000,412,0,227,0
5798,1,0,1,-30,0,26,0,12
5798,1,1,1,0,26,22,14,10
5798,1,2,1,30,21,0,11,0
5799,0,0,1,0,0,410,0,210
5799,0,1,1,500,377,406,169,244
5799,0,2,1,1000,368,0,248,0
5799,1,0,1,-30,0,25,0,12
5799,1,1,1,0,24,21,7,12
5799,1,2,1,30,28,0,13,0
5800,0,0,1,0,0,410,0,210
5800,0,1,1,500,401,430,169,244
5800,0,2,1,1000,392,0,248,0
5800,1,0,1,-30,0,22,0,11
5800,1,1,1,0,22,22,13,11
5800,1,2,1,30,25,0,12,0
5801,0,0,1,0,0,362,0,185
5801,0,1,1,500,407,415,169,253
5801,0,2,1,1000,353,0,242,0
5801,1,0,1,-30,0,21,0,9
5801,1,1,1,0,27,21,10,12
5801,1,2,1,30,25,0,12,0
5802,0,0,1,0,0,350,0,177
5802,0,1,1,500,483,356,244,179
5802,0,2,1,1000,368,0,163,0
5802,1,0,1,-30,0,26,0,13
5802,1,1,1,0,24,25,14,9
5802,1,2,1,30,26,0,14,0
5803,0,0,1,0,0,356,0,170
5803,0,1,1,500,359,375,221,194
5803,0,2,1,1000,418,0,195,0
5803,1,0,1,-30,0,27,0,11
5803,1,1,1,0,24,26,13,10
5803,1,2,1,30,25,0,14,0
5804,0,0,1,0,0,351,0,229
5804,0,1,1,500,395,384,199,223
5804,0,2,1,1000,353,0,223,0
5804,1,0,1,-30,0,21,0,12
5804,1,1,1,0,23,22,10,13
5804,1,2,1,30,28,0,9,0
5805,0,0,1,0,0,357,0,191
5805,0,1,1,500,377,350,207,219
5805,0,2,1,1000,422,0,157,0
5805,1,0,1,-30,0,25,0,13
5805,1,1,1,0,22,23,9,10
5805,1,2,1,30,24,0,13,0
5806,0,0,1,0,0,419,0,247
5806,0,1,1,500,452,397,225,198
5806,0,2,1,1000,410,0,224,0
5806,1,0,1,-30,0,24,0,13
5806,1,1,1,0,22,22,10,12
5806,1,2,1,30,25,0,12,0
5807,0,0,1,0,0,398,0,193
5807,0,1,1,500,361,351,244,183
5807,0,2,1,1000,402,0,250,0
5807,1,0,1,-30,0,27,0,11
