Controller,Rule,Input Variable 1,Input Set 1,Modifier,Input Variable 2,Input Set 2,Output Value
608,7,0,2,AND,1,1,0.340587
608,8,0,2,AND,1,2,8.67367
609,0,0,0,AND,1,0,8.40175
609,1,0,0,AND,1,1,2.87301
609,2,0,0,AND,1,2,9.03867
609,3,0,1,AND,1,0,6.60634
609,4,0,1,AND,1,1,2.42409
609,5,0,1,AND,1,2,3.20505
609,6,0,2,AND,1,0,0.378124
609,7,0,2,AND,1,1,0.0689718
609,8,0,2,AND,1,2,5.86566
610,0,0,0,AND,1,0,8.40175
610,1,0,0,AND,1,1,2.87301
610,2,0,0,AND,1,2,9.03867
610,3,0,1,AND,1,0,6.60634
610,4,0,1,AND,1,1,1.35807
610,5,0,1,AND,1,2,2.6719
610,6,0,2,AND,1,0,0.378124
610,7,0,2,AND,1,1,0.0689718
610,8,0,2,AND,1,2,7.87469
611,0,0,0,AND,1,0,8.40175
611,1,0,0,AND,1,1,2.87301
611,2,0,0,AND,1,2,9.03867
611,3,0,1,AND,1,0,6.60634
611,4,0,1,AND,1,1,3.61034
611,5,0,1,AND,1,2,1.42308
611,6,0,2,AND,1,0,0.432752
611,7,0,2,AND,1,1,1.00314
611,8,0,2,AND,1,2,3.51024
612,0,0,0,AND,1,0,9.94171
612,1,0,0,AND,1,1,3.00882
612,2,0,0,AND,1,2,8.81283
612,3,0,1,AND,1,0,0.180059
612,4,0,1,AND,1,1,2.8431
612,5,0,1,AND,1,2,1.92297
612,6,0,2,AND,1,0,0.202643
612,7,0,2,AND,1,1,1.21616
612,8,0,2,AND,1,2,7.46605
613,0,0,0,AND,1,0,5.24674
613,1,0,0,AND,1,1,2.87301
613,2,0,0,AND,1,2,9.03867
613,3,0,1,AND,1,0,9.19217
613,4,0,1,AND,1,1,3.61034
613,5,0,1,AND,1,2,1.42308
613,6,0,2,AND,1,0,0.432752
613,7,0,2,AND,1,1,0.280465
613,8,0,2,AND,1,2,5.11704
614,0,0,0,AND,1,0,6.14002
614,1,0,0,AND,1,1,1.91137
614,2,0,0,AND,1,2,8.0398
614,3,0,1,AND,1,0,6.50533
614,4,0,1,AND,1,1,2.53609
614,5,0,1,AND,1,2,1.42308
614,6,0,2,AND,1,0,0.432752
614,7,0,2,AND,1,1,1.00314
614,8,0,2,AND,1,2,9.82818
615,0,0,0,AND,1,0,6.14002
615,1,0,0,AND,1,1,1.91137
615,2,0,0,AND,1,2,8.0398
615,3,0,1,AND,1,0,6.50533
615,4,0,1,AND,1,1,2.52876
615,5,0,1,AND,1,2,1.42308
615,6,0,2,AND,1,0,0.432752
615,7,0,2,AND,1,1,0.777612
615,8,0,2,AND,1,2,9.50285
616,0,0,0,AND,1,0,0.128483
616,1,0,0,AND,1,1,3.19559
616,2,0,0,AND,1,2,8.70693
616,3,0,1,AND,1,0,6.41224
616,4,0,1,AND,1,1,3.61034
616,5,0,1,AND,1,2,3.3607
616,6,0,2,AND,1,0,9.05362
616,7,0,2,AND,1,1,0.498672
616,8,0,2,AND,1,2,1.46733
617,0,0,0,AND,1,0,8.40175
617,1,0,0,AND,1,1,2.87301
617,2,0,0,AND,1,2,9.03867
617,3,0,1,AND,1,0,8.75423
617,4,0,1,AND,1,1,0.407422
617,5,0,1,AND,1,2,2.8254
617,6,0,2,AND,1,0,9.95148
617,7,0,2,AND,1,1,0.653706
617,8,0,2,AND,1,2,6.67867
618,0,0,0,AND,1,0,4.73281
618,1,0,0,AND,1,1,2.63253
618,2,0,0,AND,1,2,7.86432
618,3,0,1,AND,1,0,8.75423
618,4,0,1,AND,1,1,0.407422
618,5,0,1,AND,1,2,2.8254
618,6,0,2,AND,1,0,9.95148
618,7,0,2,AND,1,1,0.653706
618,8,0,2,AND,1,2,6.92251
619,0,0,0,AND,1,0,4.73281
619,1,0,0,AND,1,1,2.63253
619,2,0,0,AND,1,2,4.85061
619,3,0,1,AND,1,0,3.19956
619,4,0,1,AND,1,1,0.830714
619,5,0,1,AND,1,2,5.04318
619,6,0,2,AND,1,0,7.27287
619,7,0,2,AND,1,1,0.303049
619,8,0,2,AND,1,2,3.36833
620,0,0,0,AND,1,0,6.14002
620,1,0,0,AND,1,1,1.91137
620,2,0,0,AND,1,2,8.0398
620,3,0,1,AND,1,0,6.50533
620,4,0,1,AND,1,1,2.53609
620,5,0,1,AND,1,2,1.42308
620,6,0,2,AND,1,0,7.98425
620,7,0,2,AND,1,1,0.446791
620,8,0,2,AND,1,2,2.84829
621,0,0,0,AND,1,0,1.70385
621,1,0,0,AND,1,1,0.678732
621,2,0,0,AND,1,2,9.1232
621,3,0,1,AND,1,0,9.50804
621,4,0,1,AND,1,1,0.612812
621,5,0,1,AND,1,2,0.694601
621,6,0,2,AND,1,0,3.0549
621,7,0,2,AND,1,1,0.423597
621,8,0,2,AND,1,2,0.73336
622,0,0,0,AND,1,0,6.14002
622,1,0,0,AND,1,1,1.91137
622,2,0,0,AND,1,2,8.0398
622,3,0,1,AND,1,0,6.50533
622,4,0,1,AND,1,1,2.53609
622,5,0,1,AND,1,2,1.42308
622,6,0,2,AND,1,0,7.98425
622,7,0,2,AND,1,1,0.280465
622,8,0,2,AND,1,2,7.58843
623,0,0,0,AND,1,0,6.14002
623,1,0,0,AND,1,1,1.91137
623,2,0,0,AND,1,2,8.0398
623,3,0,1,AND,1,0,6.50533
623,4,0,1,AND,1,1,2.53609
623,5,0,1,AND,1,2,1.42308
623,6,0,2,AND,1,0,0.432752
623,7,0,2,AND,1,1,0.422071
623,8,0,2,AND,1,2,2.12043
624,0,0,0,AND,1,0,0.100101
624,1,0,0,AND,1,1,5.37919
624,2,0,0,AND,1,2,5.63005
624,3,0,1,AND,1,0,3.82641
624,4,0,1,AND,1,1,0.407422
624,5,0,1,AND,1,2,2.8254
624,6,0,2,AND,1,0,3.3665
624,7,0,2,AND,1,1,0.513932
624,8,0,2,AND,1,2,6.545
625,0,0,0,AND,1,0,8.40175
625,1,0,0,AND,1,1,2.87301
625,2,0,0,AND,1,2,9.03867
625,3,0,1,AND,1,0,9.19217
625,4,0,1,AND,1,1,3.61034
625,5,0,1,AND,1,2,3.3607
625,6,0,2,AND,1,0,6.03504
625,7,0,2,AND,1,1,0.202643
625,8,0,2,AND,1,2,3.63659
626,0,0,0,AND,1,0,8.40175
626,1,0,0,AND,1,1,2.87301
626,2,0,0,AND,1,2,9.03867
626,3,0,1,AND,1,0,6.50533
626,4,0,1,AND,1,1,2.53609
626,5,0,1,AND,1,2,1.42308
626,6,0,2,AND,1,0,0.432752
626,7,0,2,AND,1,1,1.00314
626,8,0,2,AND,1,2,8.66665
627,0,0,0,AND,1,0,6.14002
627,1,0,0,AND,1,1,1.91137
627,2,0,0,AND,1,2,8.0398
627,3,0,1,AND,1,0,4.65041
627,4,0,1,AND,1,1,1.35807
627,5,0,1,AND,1,2,3.53435
627,6,0,2,AND,1,0,6.33503
627,7,0,2,AND,1,1,1.49236
627,8,0,2,AND,1,2,5.37278
628,0,0,0,AND,1,0,8.40175
628,1,0,0,AND,1,1,2.87301
628,2,0,0,AND,1,2,9.03867
628,3,0,1,AND,1,0,9.50804
628,4,0,1,AND,1,1,0.612812
628,5,0,1,AND,1,2,2.80801
628,6,0,2,AND,1,0,3.0549
628,7,0,2,AND,1,1,1.83477
628,8,0,2,AND,1,2,4.35896
629,0,0,0,AND,1,0,6.14002
629,1,0,0,AND,1,1,1.91137
629,2,0,0,AND,1,2,8.0398
629,3,0,1,AND,1,0,4.65041
629,4,0,1,AND,1,1,1.35807
629,5,0,1,AND,1,2,3.53435
629,6,0,2,AND,1,0,1.62297
629,7,0,2,AND,1,1,0.0689718
629,8,0,2,AND,1,2,6.08142
630,0,0,0,AND,1,0,0.128483
630,1,0,0,AND,1,1,3.19559
630,2,0,0,AND,1,2,8.70693
630,3,0,1,AND,1,0,8.27326
630,4,0,1,AND,1,1,3.61095
630,5,0,1,AND,1,2,1.42399
630,6,0,2,AND,1,0,2.52846
630,7,0,2,AND,1,1,1.05045
630,8,0,2,AND,1,2,0.133671
631,0,0,0,AND,1,0,8.40175
631,1,0,0,AND,1,1,2.87301
631,2,0,0,AND,1,2,9.03867
631,3,0,1,AND,1,0,6.60634
631,4,0,1,AND,1,1,2.52876
631,5,0,1,AND,1,2,1.42308
631,6,0,2,AND,1,0,0.432752
631,7,0,2,AND,1,1,1.15879
631,8,0,2,AND,1,2,9.12595
632,0,0,0,AND,1,0,7.87866
632,1,0,0,AND,1,1,1.14933
632,2,0,0,AND,1,2,9.89624
632,3,0,1,AND,1,0,7.44896
632,4,0,1,AND,1,1,2.61452
632,5,0,1,AND,1,2,2.05206
632,6,0,2,AND,1,0,5.81744
632,7,0,2,AND,1,1,0.442518
632,8,0,2,AND,1,2,0.310373
633,0,0,0,AND,1,0,8.40175
633,1,0,0,AND,1,1,2.87301
633,2,0,0,AND,1,2,9.03867
633,3,0,1,AND,1,0,6.60634
633,4,0,1,AND,1,1,2.52876
633,5,0,1,AND,1,2,2.6719
633,6,0,2,AND,1,0,8.73745
633,7,0,2,AND,1,1,1.89734
633,8,0,2,AND,1,2,2.51106
634,0,0,0,AND,1,0,8.40175
634,1,0,0,AND,1,1,2.87301
634,2,0,0,AND,1,2,9.03867
634,3,0,1,AND,1,0,9.50804
634,4,0,1,AND,1,1,0.612812
634,5,0,1,AND,1,2,2.84127
634,6,0,2,AND,1,0,6.25843
634,7,0,2,AND,1,1,0.704978
634,8,0,2,AND,1,2,1.07883
635,0,0,0,AND,1,0,5.24674
635,1,0,0,AND,1,1,5.03769
635,2,0,0,AND,1,2,6.94754
635,3,0,1,AND,1,0,4.22285
635,4,0,1,AND,1,1,4.28938
635,5,0,1,AND,1,2,3.19895
635,6,0,2,AND,1,0,3.44859
635,7,0,2,AND,1,1,1.59429
635,8,0,2,AND,1,2,0.807825
636,0,0,0,AND,1,0,8.40175
636,1,0,0,AND,1,1,2.87301
636,2,0,0,AND,1,2,9.03867
636,3,0,1,AND,1,0,9.50804
636,4,0,1,AND,1,1,0.612812
636,5,0,1,AND,1,2,2.80801
636,6,0,2,AND,1,0,3.0549
636,7,0,2,AND,1,1,0.353099
636,8,0,2,AND,1,2,7.2393
637,0,0,0,AND,1,0,3.63689
637,1,0,0,AND,1,1,2.94687
637,2,0,0,AND,1,2,7.41417
637,3,0,1,AND,1,0,4.66201
637,4,0,1,AND,1,1,0.608539
637,5,0,1,AND,1,2,4.33882
637,6,0,2,AND,1,0,3.70678
637,7,0,2,AND,1,1,1.58361
637,8,0,2,AND,1,2,1.78564
638,0,0,0,AND,1,0,8.31385
638,1,0,0,AND,1,1,4.32508
638,2,0,0,AND,1,2,7.9107
638,3,0,1,AND,1,0,0.969573
638,4,0,1,AND,1,1,4.81216
638,5,0,1,AND,1,2,0.143742
638,6,0,2,AND,1,0,1.5595
638,7,0,2,AND,1,1,0.870693
638,8,0,2,AND,1,2,6.93014
639,0,0,0,AND,1,0,8.40175
639,1,0,0,AND,1,1,2.87301
639,2,0,0,AND,1,2,9.03867
639,3,0,1,AND,1,0,6.60634
639,4,0,1,AND,1,1,2.53609
639,5,0,1,AND,1,2,1.42308
639,6,0,2,AND,1,0,0.432752
639,7,0,2,AND,1,1,1.20914
639,8,0,2,AND,1,2,5.56322
640,0,0,0,AND,1,0,6.14002
640,1,0,0,AND,1,1,1.91137
640,2,0,0,AND,1,2,8.0398
640,3,0,1,AND,1,0,6.50533
640,4,0,1,AND,1,1,2.53609
640,5,0,1,AND,1,2,1.42308
640,6,0,2,AND,1,0,0.432752
640,7,0,2,AND,1,1,1.38981
640,8,0,2,AND,1,2,4.65621
641,0,0,0,AND,1,0,6.14002
641,1,0,0,AND,1,1,1.91137
641,2,0,0,AND,1,2,8.0398
641,3,0,1,AND,1,0,6.50533
641,4,0,1,AND,1,1,2.53609
641,5,0,1,AND,1,2,1.42308
641,6,0,2,AND,1,0,0.432752
641,7,0,2,AND,1,1,0.777612
641,8,0,2,AND,1,2,9.0936
642,0,0,0,AND,1,0,7.57134
642,1,0,0,AND,1,1,2.91604
642,2,0,0,AND,1,2,9.1232
642,3,0,1,AND,1,0,9.50804
642,4,0,1,AND,1,1,0.612812
642,5,0,1,AND,1,2,2.80801
642,6,0,2,AND,1,0,4.35835
642,7,0,2,AND,1,1,0.0723289
642,8,0,2,AND,1,2,7.93115
643,0,0,0,AND,1,0,8.65383
643,1,0,0,AND,1,1,2.9017
643,2,0,0,AND,1,2,6.64083
643,3,0,1,AND,1,0,5.23881
643,4,0,1,AND,1,1,1.51646
643,5,0,1,AND,1,2,4.98611
643,6,0,2,AND,1,0,2.9606
643,7,0,2,AND,1,1,0.681783
643,8,0,2,AND,1,2,3.7907
644,0,0,0,AND,1,0,6.14002
644,1,0,0,AND,1,1,1.91137
644,2,0,0,AND,1,2,8.0398
644,3,0,1,AND,1,0,6.50533
644,4,0,1,AND,1,1,3.29478
644,5,0,1,AND,1,2,1.6126
644,6,0,2,AND,1,0,4.22437
644,7,0,2,AND,1,1,0.792566
644,8,0,2,AND,1,2,7.84478
645,0,0,0,AND,1,0,6.14002
645,1,0,0,AND,1,1,1.91137
645,2,0,0,AND,1,2,8.0398
645,3,0,1,AND,1,0,6.50533
645,4,0,1,AND,1,1,2.53609
645,5,0,1,AND,1,2,1.42308
645,6,0,2,AND,1,0,0.432752
645,7,0,2,AND,1,1,0.280465
645,8,0,2,AND,1,2,9.11679
646,0,0,0,AND,1,0,8.40175
646,1,0,0,AND,1,1,2.87301
646,2,0,0,AND,1,2,9.03867
646,3,0,1,AND,1,0,9.50804
646,4,0,1,AND,1,1,0.612812
646,5,0,1,AND,1,2,2.80801
646,6,0,2,AND,1,0,3.0549
646,7,0,2,AND,1,1,0.180975
646,8,0,2,AND,1,2,8.86868
647,0,0,0,AND,1,0,6.14002
647,1,0,0,AND,1,1,1.91137
647,2,0,0,AND,1,2,8.0398
647,3,0,1,AND,1,0,6.50533
647,4,0,1,AND,1,1,2.53609
647,5,0,1,AND,1,2,1.42308
647,6,0,2,AND,1,0,0.432752
647,7,0,2,AND,1,1,0.777612
647,8,0,2,AND,1,2,9.93408
648,0,0,0,AND,1,0,6.14002
648,1,0,0,AND,1,1,1.91137
648,2,0,0,AND,1,2,8.0398
648,3,0,1,AND,1,0,6.50533
648,4,0,1,AND,1,1,2.53609
648,5,0,1,AND,1,2,1.42308
648,6,0,2,AND,1,0,1.62297
648,7,0,2,AND,1,1,0.98117
648,8,0,2,AND,1,2,8.21284
649,0,0,0,AND,1,0,7.87866
649,1,0,0,AND,1,1,1.14933
649,2,0,0,AND,1,2,7.82739
649,3,0,1,AND,1,0,8.01538
649,4,0,1,AND,1,1,1.07456
649,5,0,1,AND,1,2,3.47789
649,6,0,2,AND,1,0,1.75695
649,7,0,2,AND,1,1,1.79144
649,8,0,2,AND,1,2,0.444349
650,0,0,0,AND,1,0,8.40175
650,1,0,0,AND,1,1,2.87301
650,2,0,0,AND,1,2,9.03867
650,3,0,1,AND,1,0,6.60634
650,4,0,1,AND,1,1,3.4315
650,5,0,1,AND,1,2,2.6719
650,6,0,2,AND,1,0,6.03504
650,7,0,2,AND,1,1,0.677816
650,8,0,2,AND,1,2,0.0466933
651,0,0,0,AND,1,0,9.94171
651,1,0,0,AND,1,1,3.00882
651,2,0,0,AND,1,2,8.81283
651,3,0,1,AND,1,0,4.41847
651,4,0,1,AND,1,1,0.446486
651,5,0,1,AND,1,2,1.2711
651,6,0,2,AND,1,0,2.86996
651,7,0,2,AND,1,1,1.05228
651,8,0,2,AND,1,2,2.5193
652,0,0,0,AND,1,0,8.40175
652,1,0,0,AND,1,1,2.87301
652,2,0,0,AND,1,2,9.03867
652,3,0,1,AND,1,0,6.60634
652,4,0,1,AND,1,1,1.35807
652,5,0,1,AND,1,2,2.6719
652,6,0,2,AND,1,0,7.98425
652,7,0,2,AND,1,1,0.134587
652,8,0,2,AND,1,2,4.89395
653,0,0,0,AND,1,0,8.40175
653,1,0,0,AND,1,1,2.87301
653,2,0,0,AND,1,2,9.03867
653,3,0,1,AND,1,0,6.60634
653,4,0,1,AND,1,1,3.4315
653,5,0,1,AND,1,2,2.6719
653,6,0,2,AND,1,0,6.03504
653,7,0,2,AND,1,1,1.70598
653,8,0,2,AND,1,2,1.23814
654,0,0,0,AND,1,0,6.14002
654,1,0,0,AND,1,1,1.91137
654,2,0,0,AND,1,2,8.0398
654,3,0,1,AND,1,0,4.65041
654,4,0,1,AND,1,1,1.35807
654,5,0,1,AND,1,2,1.42308
654,6,0,2,AND,1,0,0.432752
654,7,0,2,AND,1,1,1.00314
654,8,0,2,AND,1,2,9.51659
655,0,0,0,AND,1,0,8.40175
655,1,0,0,AND,1,1,2.87301
655,2,0,0,AND,1,2,9.03867
655,3,0,1,AND,1,0,6.60634
655,4,0,1,AND,1,1,2.53609
655,5,0,1,AND,1,2,1.42308
655,6,0,2,AND,1,0,0.432752
655,7,0,2,AND,1,1,0.280465
655,8,0,2,AND,1,2,5.44633
656,0,0,0,AND,1,0,8.40175
656,1,0,0,AND,1,1,2.87301
656,2,0,0,AND,1,2,9.03867
656,3,0,1,AND,1,0,6.60634
656,4,0,1,AND,1,1,1.35807
656,5,0,1,AND,1,2,2.80801
656,6,0,2,AND,1,0,6.90237
656,7,0,2,AND,1,1,1.13254
656,8,0,2,AND,1,2,7.59941
657,0,0,0,AND,1,0,6.14002
657,1,0,0,AND,1,1,1.91137
657,2,0,0,AND,1,2,8.0398
657,3,0,1,AND,1,0,6.50533
657,4,0,1,AND,1,1,2.53609
657,5,0,1,AND,1,2,1.42308
657,6,0,2,AND,1,0,7.98425
657,7,0,2,AND,1,1,0.280465
657,8,0,2,AND,1,2,6.1446
658,0,0,0,AND,1,0,6.14002
658,1,0,0,AND,1,1,1.91137
658,2,0,0,AND,1,2,8.0398
658,3,0,1,AND,1,0,6.50533
658,4,0,1,AND,1,1,2.53609
658,5,0,1,AND,1,2,1.42308
658,6,0,2,AND,1,0,0.432752
658,7,0,2,AND,1,1,0.777612
658,8,0,2,AND,1,2,6.54958
659,0,0,0,AND,1,0,8.40175
659,1,0,0,AND,1,1,2.87301
659,2,0,0,AND,1,2,9.03867
659,3,0,1,AND,1,0,9.50804
659,4,0,1,AND,1,1,0.612812
659,5,0,1,AND,1,2,2.80801
659,6,0,2,AND,1,0,4.10779
659,7,0,2,AND,1,1,1.29521
659,8,0,2,AND,1,2,0.524613
660,0,0,0,AND,1,0,2.80984
660,1,0,0,AND,1,1,3.48582
660,2,0,0,AND,1,2,8.0398
660,3,0,1,AND,1,0,4.65041
660,4,0,1,AND,1,1,1.35807
660,5,0,1,AND,1,2,3.53435
660,6,0,2,AND,1,0,1.62297
660,7,0,2,AND,1,1,0.98117
660,8,0,2,AND,1,2,0.718711
661,0,0,0,AND,1,0,8.40175
661,1,0,0,AND,1,1,2.87301
661,2,0,0,AND,1,2,9.03867
661,3,0,1,AND,1,0,9.19217
661,4,0,1,AND,1,1,3.61034
661,5,0,1,AND,1,2,1.6126
661,6,0,2,AND,1,0,9.80377
661,7,0,2,AND,1,1,0.772118
661,8,0,2,AND,1,2,4.45967
662,0,0,0,AND,1,0,8.40175
662,1,0,0,AND,1,1,2.87301
662,2,0,0,AND,1,2,7.13584
662,3,0,1,AND,1,0,6.84072
662,4,0,1,AND,1,1,1.9541
662,5,0,1,AND,1,2,1.42308
662,6,0,2,AND,1,0,0.432752
662,7,0,2,AND,1,1,0.656453
662,8,0,2,AND,1,2,6.36708
663,0,0,0,AND,1,0,9.94171
663,1,0,0,AND,1,1,3.00882
663,2,0,0,AND,1,2,8.81283
663,3,0,1,AND,1,0,0.180059
663,4,0,1,AND,1,1,2.8431
663,5,0,1,AND,1,2,1.92297
663,6,0,2,AND,1,0,3.42845
663,7,0,2,AND,1,1,0.749229
663,8,0,2,AND,1,2,1.2653
664,0,0,0,AND,1,0,7.87866
664,1,0,0,AND,1,1,1.14933
664,2,0,0,AND,1,2,9.89624
664,3,0,1,AND,1,0,7.44896
664,4,0,1,AND,1,1,0.268868
664,5,0,1,AND,1,2,1.05075
664,6,0,2,AND,1,0,1.88452
664,7,0,2,AND,1,1,0.677206
664,8,0,2,AND,1,2,8.67336
665,0,0,0,AND,1,0,1.69897
665,1,0,0,AND,1,1,9.70855
665,2,0,0,AND,1,2,5.7271
665,3,0,1,AND,1,0,0.0256355
665,4,0,1,AND,1,1,2.41707
665,5,0,1,AND,1,2,0.130924
665,6,0,2,AND,1,0,0.9476
665,7,0,2,AND,1,1,1.78716
665,8,0,2,AND,1,2,9.54375
666,0,0,0,AND,1,0,6.14002
666,1,0,0,AND,1,1,1.91137
666,2,0,0,AND,1,2,8.0398
666,3,0,1,AND,1,0,6.50533
666,4,0,1,AND,1,1,2.53609
666,5,0,1,AND,1,2,1.42308
666,6,0,2,AND,1,0,0.432752
666,7,0,2,AND,1,1,0.280465
666,8,0,2,AND,1,2,6.11408
667,0,0,0,AND,1,0,8.40175
667,1,0,0,AND,1,1,2.87301
667,2,0,0,AND,1,2,9.03867
667,3,0,1,AND,1,0,9.19217
667,4,0,1,AND,1,1,2.53609
667,5,0,1,AND,1,2,1.42308
667,6,0,2,AND,1,0,0.432752
667,7,0,2,AND,1,1,1.00314
667,8,0,2,AND,1,2,7.91894
668,0,0,0,AND,1,0,8.40175
668,1,0,0,AND,1,1,2.87301
668,2,0,0,AND,1,2,9.03867
668,3,0,1,AND,1,0,6.60634
668,4,0,1,AND,1,1,3.4315
668,5,0,1,AND,1,2,2.6719
668,6,0,2,AND,1,0,8.73745
668,7,0,2,AND,1,1,0.769066
668,8,0,2,AND,1,2,2.51442
669,0,0,0,AND,1,0,6.14002
669,1,0,0,AND,1,1,1.91137
669,2,0,0,AND,1,2,8.0398
669,3,0,1,AND,1,0,6.50533
669,4,0,1,AND,1,1,2.53609
669,5,0,1,AND,1,2,1.42308
669,6,0,2,AND,1,0,0.393078
669,7,0,2,AND,1,1,1.09073
669,8,0,2,AND,1,2,9.48424
670,0,0,0,AND,1,0,8.40175
670,1,0,0,AND,1,1,2.87301
670,2,0,0,AND,1,2,9.03867
670,3,0,1,AND,1,0,6.01703
670,4,0,1,AND,1,1,2.85989
670,5,0,1,AND,1,2,4.22101
670,6,0,2,AND,1,0,1.35136
670,7,0,2,AND,1,1,0.760216
670,8,0,2,AND,1,2,2.08838
671,0,0,0,AND,1,0,6.14002
671,1,0,0,AND,1,1,2.87301
671,2,0,0,AND,1,2,9.03867
671,3,0,1,AND,1,0,9.19217
671,4,0,1,AND,1,1,3.61034
671,5,0,1,AND,1,2,3.3607
671,6,0,2,AND,1,0,9.05362
671,7,0,2,AND,1,1,0.280465
671,8,0,2,AND,1,2,3.76385
672,0,0,0,AND,1,0,8.40175
672,1,0,0,AND,1,1,2.87301
672,2,0,0,AND,1,2,9.03867
672,3,0,1,AND,1,0,4.65041
672,4,0,1,AND,1,1,1.35807
672,5,0,1,AND,1,2,3.53435
672,6,0,2,AND,1,0,1.62297
672,7,0,2,AND,1,1,0.98117
672,8,0,2,AND,1,2,7.77947
673,0,0,0,AND,1,0,6.14002
673,1,0,0,AND,1,1,1.91137
673,2,0,0,AND,1,2,8.0398
673,3,0,1,AND,1,0,6.50533
673,4,0,1,AND,1,1,2.53609
673,5,0,1,AND,1,2,1.42308
673,6,0,2,AND,1,0,0.432752
673,7,0,2,AND,1,1,0.280465
673,8,0,2,AND,1,2,9.0112
674,0,0,0,AND,1,0,8.40175
674,1,0,0,AND,1,1,2.87301
674,2,0,0,AND,1,2,9.03867
674,3,0,1,AND,1,0,6.60634
674,4,0,1,AND,1,1,2.52876
674,5,0,1,AND,1,2,1.47526
674,6,0,2,AND,1,0,0.202643
674,7,0,2,AND,1,1,1.21616
674,8,0,2,AND,1,2,8.21589
675,0,0,0,AND,1,0,2.80984
675,1,0,0,AND,1,1,3.48582
675,2,0,0,AND,1,2,7.9107
675,3,0,1,AND,1,0,0.969573
675,4,0,1,AND,1,1,1.11515
675,5,0,1,AND,1,2,1.78411
675,6,0,2,AND,1,0,0.436415
675,7,0,2,AND,1,1,1.1362
675,8,0,2,AND,1,2,2.64687
676,0,0,0,AND,1,0,9.08963
676,1,0,0,AND,1,1,4.54787
676,2,0,0,AND,1,2,7.82739
676,3,0,1,AND,1,0,8.01538
676,4,0,1,AND,1,1,1.07456
676,5,0,1,AND,1,2,3.47789
676,6,0,2,AND,1,0,8.24824
676,7,0,2,AND,1,1,1.46764
676,8,0,2,AND,1,2,3.58928
677,0,0,0,AND,1,0,0.128483
677,1,0,0,AND,1,1,3.19559
677,2,0,0,AND,1,2,8.70693
677,3,0,1,AND,1,0,8.27326
677,4,0,1,AND,1,1,3.15561
677,5,0,1,AND,1,2,3.53435
677,6,0,2,AND,1,0,4.00372
677,7,0,2,AND,1,1,0.340587
677,8,0,2,AND,1,2,2.65969
678,0,0,0,AND,1,0,6.14002
678,1,0,0,AND,1,1,1.91137
678,2,0,0,AND,1,2,8.0398
678,3,0,1,AND,1,0,4.65041
678,4,0,1,AND,1,1,1.35807
678,5,0,1,AND,1,2,3.53435
678,6,0,2,AND,1,0,1.62297
678,7,0,2,AND,1,1,0.98117
678,8,0,2,AND,1,2,5.77593
679,0,0,0,AND,1,0,6.14002
679,1,0,0,AND,1,1,1.91137
679,2,0,0,AND,1,2,8.0398
679,3,0,1,AND,1,0,6.50533
679,4,0,1,AND,1,1,2.53609
679,5,0,1,AND,1,2,1.42308
679,6,0,2,AND,1,0,0.432752
679,7,0,2,AND,1,1,1.00314
679,8,0,2,AND,1,2,7.77123
680,0,0,0,AND,1,0,6.14002
680,1,0,0,AND,1,1,1.91137
680,2,0,0,AND,1,2,8.0398
680,3,0,1,AND,1,0,4.65041
680,4,0,1,AND,1,1,1.35807
680,5,0,1,AND,1,2,0.133061
680,6,0,2,AND,1,0,6.8685
680,7,0,2,AND,1,1,0.653706
680,8,0,2,AND,1,2,3.00211
681,0,0,0,AND,1,0,1.75115
681,1,0,0,AND,1,1,1.66601
681,2,0,0,AND,1,2,9.1232
681,3,0,1,AND,1,0,9.50804
681,4,0,1,AND,1,1,0.612812
681,5,0,1,AND,1,2,2.80801
681,6,0,2,AND,1,0,4.10779
681,7,0,2,AND,1,1,1.39439
681,8,0,2,AND,1,2,9.18607
682,0,0,0,AND,1,0,1.69897
682,1,0,0,AND,1,1,9.70855
682,2,0,0,AND,1,2,5.7271
682,3,0,1,AND,1,0,0.0256355
682,4,0,1,AND,1,1,2.41707
682,5,0,1,AND,1,2,0.130924
682,6,0,2,AND,1,0,1.36509
682,7,0,2,AND,1,1,1.11545
682,8,0,2,AND,1,2,4.38063
683,0,0,0,AND,1,0,9.94171
683,1,0,0,AND,1,1,3.00882
683,2,0,0,AND,1,2,8.81283
683,3,0,1,AND,1,0,0.180059
683,4,0,1,AND,1,1,2.8431
683,5,0,1,AND,1,2,3.49467
683,6,0,2,AND,1,0,0.802026
683,7,0,2,AND,1,1,0.525834
683,8,0,2,AND,1,2,1.73528
684,0,0,0,AND,1,0,6.14002
684,1,0,0,AND,1,1,1.91137
684,2,0,0,AND,1,2,9.03867
684,3,0,1,AND,1,0,6.60634
684,4,0,1,AND,1,1,0.608539
684,5,0,1,AND,1,2,4.33882
684,6,0,2,AND,1,0,3.91491
684,7,0,2,AND,1,1,1.0535
684,8,0,2,AND,1,2,4.61501
685,0,0,0,AND,1,0,6.14002
685,1,0,0,AND,1,1,1.91137
685,2,0,0,AND,1,2,8.0398
685,3,0,1,AND,1,0,6.50533
685,4,0,1,AND,1,1,2.53609
685,5,0,1,AND,1,2,1.42308
685,6,0,2,AND,1,0,0.432752
685,7,0,2,AND,1,1,0.777612
685,8,0,2,AND,1,2,7.22892
686,0,0,0,AND,1,0,6.14002
686,1,0,0,AND,1,1,1.91137
